transaction_id,transaction_date,customer_id,product_id,count,sales,shipping_date,cancellation_date,status,customer_name,birth_date,gender,prefectures,type,product_name,brand,category,color,price
201911040021-1,2019-11-04,C-002736,CANB5,2,399600,2019-11-16,,配達済み,篠宮 美由希,1997-11-18,その他・不明,東京都,法人,Caps-A3P,caps,ノートPC,Black,199800
201911040022-1,2019-11-04,C-002855,PUNR3,4,394960,2019-11-12,,配達済み,森 貴徳,1973-07-04,男,奈良県,法人,Puter-K2,puter,ノートPC,Red,98740
201911040023-1,2019-11-04,C-003064,ZEDB7,2,433800,2019-11-15,,配達済み,高橋 範彦,1994-11-25,男,兵庫県,法人,Zerace-L7,zerace,デスクトップ,Black,216900
201911040024-1,2019-11-04,C-003151,VENB7,2,619600,2019-11-16,,配達済み,森本 裕敏,1977-08-16,男,大阪府,個人,Verge-U7,verge,ノートPC,Black,309800
201911040025-1,2019-11-04,C-003270,TADB1,1,14970,2019-11-14,2019-11-20,キャンセル,毛利 秀昭,1990-03-14,男,東京都,個人,Tablet-E1,Tab,タブレット,Black,14970
201911040027-1,2019-11-04,C-003554,INDB5,1,154800,2019-11-17,,配達済み,西脇 昇平,2004-11-09,男,東京都,個人,Inter-W5,Inter,デスクトップ,Black,154800
201911070001-1,2019-11-07,C-000512,CADB5,1,194800,2019-11-17,,配達済み,橋本 圭子,2002-01-11,女,大阪府,法人,Caps-B3P,caps,デスクトップ,Black,194800
201911070002-1,2019-11-07,C-000553,ZENB1,0,0,2019-11-18,,配達済み,中島 泰宏,1977-09-10,男,神奈川県,個人,Zerace-J1,zerace,ノートPC,Black,103800
201911070005-1,2019-11-07,C-000699,VEDB5,1,224800,2019-11-18,2019-11-17,キャンセル,織田 真樹,1994-07-20,男,奈良県,個人,Verge-T5,verge,デスクトップ,Black,224800
201911070006-1,2019-11-07,C-002736,INNG3,9,1231200,2019-11-12,,配達済み,篠宮 美由希,1997-11-18,その他・不明,東京都,法人,Inter-V3,Inter,ノートPC,Gold,136800
201911070007-1,2019-11-07,C-002926,CANB7,2,459800,2019-11-16,2019-11-17,キャンセル,松岡 和子,1997-05-20,女,埼玉県,法人,Caps-X5,caps,ノートPC,Black,229900
201911070009-1,2019-11-07,C-003394,CANB11,1,289900,2019-11-17,,配達済み,本澤 雄二,1983-06-04,男,奈良県,個人,Caps-X5PH,caps,ノートPC,Black,289900
201911090000-1,2019-11-09,C-002814,PUNR3,4,394960,2019-11-18,,配達済み,山下 智美,1976-01-23,女,高知県,個人,Puter-K2,puter,ノートPC,Red,98740
201911090003-1,2019-11-09,C-003550,INNG3,5,684000,2019-11-19,,配達済み,中森 郁子,2002-01-03,女,長野県,法人,Inter-V3,Inter,ノートPC,Gold,136800
201911100001-1,2019-11-10,C-000237,VENB7,2,619600,2019-11-14,,配達済み,池部 愛子,1991-04-22,女,岐阜県,個人,Verge-U7,verge,ノートPC,Black,309800
201911100003-1,2019-11-10,C-000507,CADB9,4,1279200,2019-11-18,,配達済み,町田 真美,1973-07-18,女,東京都,法人,Caps-XC5P,caps,デスクトップ,Black,319800
201911100004-1,2019-11-10,C-000512,TADB1,5,74850,2019-11-19,,配達済み,橋本 圭子,2002-01-11,女,大阪府,法人,Tablet-E1,Tab,タブレット,Black,14970
201911100006-1,2019-11-10,C-000697,PUNB3,0,0,2019-11-16,,配達済み,玉井 修,1975-05-26,男,北海道,個人,Puter-K2,puter,ノートPC,Black,98740
201911100007-1,2019-11-10,C-001705,ZENB5,4,695200,2019-11-23,,配達済み,平田 香世,1994-07-23,女,大阪府,法人,Zerace-J5,zerace,ノートPC,Black,173800
201911100008-1,2019-11-10,C-001855,CANB7,1,229900,2019-11-21,,配達済み,長谷川 勝正,1980-12-31,男,宮城県,個人,Caps-X5,caps,ノートPC,Black,229900
201911100011-1,2019-11-10,C-002230,TADB5,0,0,2019-11-21,,配達済み,松山 博之,1994-01-15,男,東京都,個人,Tablet-E3,Tab,タブレット,Black,124342
201911100014-1,2019-11-10,C-002738,CANB3,1,149800,2019-11-14,,配達済み,北村 壮一,1990-11-23,男,埼玉県,個人,Caps-A3,caps,ノートPC,Black,149800
201911100018-1,2019-11-10,C-003206,VEDB5,1,224800,2019-11-20,,配達済み,大江 伸一,1996-09-11,男,神奈川県,個人,Verge-T5,verge,デスクトップ,Black,224800
201911100021-1,2019-11-10,C-003281,VENB7,1,309800,2019-11-21,,配達済み,田中 努,1974-12-25,男,静岡県,法人,Verge-U7,verge,ノートPC,Black,309800
201911100022-1,2019-11-10,C-003420,CANB7,0,0,2019-11-22,,配達済み,新谷 研吾,2004-10-20,男,石川県,個人,Caps-X5,caps,ノートPC,Black,229900
201911100023-1,2019-11-10,C-003713,CADB9,2,639600,2019-11-15,,配達済み,飯島 拓朗,2000-02-09,男,北海道,個人,Caps-XC5P,caps,デスクトップ,Black,319800
201911110001-1,2019-11-11,C-000290,TADB3,8,362736,2019-11-22,,配達済み,福井 宏幸,1982-07-03,男,大阪府,法人,Tablet-E2,Tab,タブレット,Black,45342
201911110002-1,2019-11-11,C-000935,IKU,1,2831,2019-11-19,,配達済み,池田 晃平,2004-08-02,男,北海道,法人,USBキーボード,キーボード,周辺機器,,2831
201911110006-1,2019-11-11,C-001060,CANB11,2,579800,2019-11-17,,配達済み,齋藤 恭子,2003-05-07,女,大阪府,個人,Caps-X5PH,caps,ノートPC,Black,289900
201911110009-1,2019-11-11,C-001424,INNG5,3,509400,2019-11-19,,配達済み,向井 健志,1995-12-22,男,東京都,法人,Inter-Q5,Inter,ノートPC,Gold,169800
201911110010-1,2019-11-11,C-001971,ZENB5,4,695200,2019-11-22,,配達済み,横田 友宏,1981-12-05,男,栃木県,法人,Zerace-J5,zerace,ノートPC,Black,173800
201911110012-1,2019-11-11,C-002752,VENB9,1,369800,2019-11-20,,配達済み,森 みき,1974-03-26,女,東京都,個人,Verge-U9,verge,ノートPC,Black,369800
201911110013-1,2019-11-11,C-003115,IMU,1,1230,2019-11-20,,配達済み,山下 友幸,2007-04-13,男,神奈川県,個人,USBマウス,マウス,周辺機器,,1230
201911110015-1,2019-11-11,C-003125,INNS5,1,159800,2019-11-22,,配達済み,幾田 隆,1976-07-19,男,奈良県,個人,Inter-Q5,Inter,ノートPC,Silver,159800
201911110016-1,2019-11-11,C-003568,VENB5,1,269800,2019-11-18,,配達済み,関根 聡志,1982-05-15,男,愛知県,個人,Verge-U5,verge,ノートPC,Black,269800
201911140000-1,2019-11-14,C-000435,INNG5,7,1188600,2019-11-22,,配達済み,青木 雅美,1986-06-14,女,愛知県,法人,Inter-Q5,Inter,ノートPC,Gold,169800
201911140005-1,2019-11-14,C-001327,CANB9,1,259800,2019-11-25,,配達済み,石田 緑,2001-04-08,女,北海道,個人,Caps-X5P,caps,ノートPC,Black,259800
201911140007-1,2019-11-14,C-001779,ZENB5,15,2607000,2019-11-23,,配達済み,林 和明,1994-04-02,男,東京都,法人,Zerace-J5,zerace,ノートPC,Black,173800
201911140008-1,2019-11-14,C-002400,CANB9,1,259800,2019-11-23,,配達済み,佐藤 友見,1983-02-17,女,千葉県,個人,Caps-X5P,caps,ノートPC,Black,259800
201911140010-1,2019-11-14,C-002795,IKU,1,2831,2019-11-23,,配達済み,中村 洋次,1979-02-16,男,大阪府,個人,USBキーボード,キーボード,周辺機器,,2831
201911140011-1,2019-11-14,C-003021,TADB1,3,44910,2019-11-23,,配達済み,古澤 恵里奈,1983-05-02,女,北海道,法人,Tablet-E1,Tab,タブレット,Black,14970
201911150000-1,2019-11-15,C-000774,TADB5,2,248684,2019-11-23,,配達済み,木下 健太郎,1996-01-19,男,大阪府,個人,Tablet-E3,Tab,タブレット,Black,124342
201911150001-1,2019-11-15,C-001082,ZENB9,1,279900,2019-11-25,,配達済み,橋本 宏美,1981-05-27,女,東京都,個人,Zerace-J9,zerace,ノートPC,Black,279900
201911150007-1,2019-11-15,C-001635,INNB7,0,0,2019-11-26,,配達済み,甲斐 幸寛,1979-07-10,男,島根県,個人,Inter-Q5H,Inter,ノートPC,Black,181800
201911150008-1,2019-11-15,C-002192,VEDB3,1,184800,2019-11-24,,配達済み,橋本 琢磨,1984-02-04,男,東京都,個人,Verge-T3,verge,デスクトップ,Black,184800
201911150009-1,2019-11-15,C-002663,CANB5,1,199800,2019-11-27,,配達済み,折田 有佳,2004-10-25,女,東京都,個人,Caps-A3P,caps,ノートPC,Black,199800
201911160002-1,2019-11-16,C-000010,TADB1,7,104790,2019-11-22,,配達済み,鎌田 麻子,1998-09-29,女,福岡県,法人,Tablet-E1,Tab,タブレット,Black,14970
201911160003-1,2019-11-16,C-001373,VENB5,1,269800,2019-11-27,,配達済み,酒井 義貴,2002-08-02,男,東京都,法人,Verge-U5,verge,ノートPC,Black,269800
201911160004-1,2019-11-16,C-001814,PUNW1,2,135600,2019-11-27,,配達済み,山本 雅文,1996-12-11,男,岐阜県,個人,Puter-K1,puter,ノートPC,White,67800
201911170004-1,2019-11-17,C-000789,CANB5,2,399600,2019-11-25,,配達済み,堀田 大地,1984-12-31,男,埼玉県,法人,Caps-A3P,caps,ノートPC,Black,199800
201911170004-2,2019-11-17,C-000789,ZENB5,9,1564200,2019-11-25,,配達済み,堀田 大地,1984-12-31,男,埼玉県,法人,Zerace-J5,zerace,ノートPC,Black,173800
201911170006-1,2019-11-17,C-000834,CANB9,1,259800,2019-11-27,,配達済み,浅野 裕美,1973-09-13,女,大阪府,個人,Caps-X5P,caps,ノートPC,Black,259800
201911170006-2,2019-11-17,C-000834,VENB5,0,0,2019-11-26,,配達済み,浅野 裕美,1973-09-13,女,大阪府,個人,Verge-U5,verge,ノートPC,Black,269800
201911170007-1,2019-11-17,C-002610,ZEDB5,3,536700,2019-11-27,,配達済み,鈴木 博志,1983-09-11,男,大阪府,法人,Zerace-L5,zerace,デスクトップ,Black,178900
201911170008-1,2019-11-17,C-002805,CANB3,1,149800,2019-11-23,,配達済み,諏訪 信一,1981-12-27,男,東京都,法人,Caps-A3,caps,ノートPC,Black,149800
201911170009-1,2019-11-17,C-003583,CADB7,2,469600,2019-11-25,,配達済み,秋山 志穂美,1978-05-24,女,神奈川県,法人,Caps-XC5,caps,デスクトップ,Black,234800
201911170011-1,2019-11-17,C-003750,CANB11,1,289900,2019-11-29,,配達済み,安井 靖,1985-04-12,男,福岡県,法人,Caps-X5PH,caps,ノートPC,Black,289900
201911180001-1,2019-11-18,C-001700,VENB9,6,2218800,2019-11-27,,配達済み,小林 藍,1985-01-05,女,東京都,法人,Verge-U9,verge,ノートPC,Black,369800
201911180003-1,2019-11-18,C-002226,ZENB5,2,347600,2019-11-30,,配達済み,吉田 秀明,1986-03-10,男,広島県,法人,Zerace-J5,zerace,ノートPC,Black,173800
201911180005-1,2019-11-18,C-002599,PUNB3,4,394960,2019-11-26,,配達済み,鈴木 礼子,1974-01-10,女,愛媛県,法人,Puter-K2,puter,ノートPC,Black,98740
201911180007-1,2019-11-18,C-002817,ZEDB5,1,178900,2019-12-01,,配達済み,新井 翔,1981-05-25,男,大阪府,個人,Zerace-L5,zerace,デスクトップ,Black,178900
201911190000-1,2019-11-19,C-000034,VEDB5,2,449600,2019-11-29,,配達済み,牧田 元昭,1973-06-01,男,東京都,法人,Verge-T5,verge,デスクトップ,Black,224800
201911190002-1,2019-11-19,C-000691,PUNB3,1,98740,2019-11-27,,配達済み,大庭 暁,1984-12-27,男,東京都,個人,Puter-K2,puter,ノートPC,Black,98740
201911190005-1,2019-11-19,C-003058,CADB11,3,1094400,2019-11-29,,配達済み,西村 修一,2002-06-03,男,大阪府,法人,Caps-XC5PH,caps,デスクトップ,Black,364800
201911190006-1,2019-11-19,C-003470,ZENB3,1,154800,2019-11-27,,配達済み,高石 洋一,1992-01-12,男,東京都,個人,Zerace-J3,zerace,ノートPC,Black,154800
201911210001-1,2019-11-21,C-000541,INNG9,1,229800,2019-12-04,2019-11-26,キャンセル,大橋 章子,1972-06-28,その他・不明,福岡県,個人,Inter-Q5HP,Inter,ノートPC,Gold,229800
201911210004-1,2019-11-21,C-001497,ZENB7,1,231400,2019-11-30,,配達済み,松村 真吾,1982-03-03,男,埼玉県,個人,Zerace-J7,zerace,ノートPC,Black,231400
201911210006-1,2019-11-21,C-001912,INDB3,1,116800,2019-12-03,2019-11-26,キャンセル,荒井 翔子,1992-03-07,女,北海道,個人,Inter-C3,Inter,デスクトップ,Black,116800
201911210007-1,2019-11-21,C-002603,INDB9,1,216800,2019-11-30,,配達済み,山田 修一,1996-12-22,男,神奈川県,個人,Inter-W5HP,Inter,デスクトップ,Black,216800
201911210008-1,2019-11-21,C-003066,INNB3,1,126800,2019-12-02,,配達済み,藤田 舞,1998-07-16,女,東京都,個人,Inter-V3,Inter,ノートPC,Black,126800
201911210010-1,2019-11-21,C-003374,INDB7,6,1108800,2019-12-02,,配達済み,新島 美奈子,1988-02-19,女,東京都,法人,Inter-W5H,Inter,デスクトップ,Black,184800
201911220001-1,2019-11-22,C-000065,ID16,2,32600,2019-12-03,,配達済み,朝比奈 覚,1988-01-23,男,広島県,個人,Display-16,ディスプレイ,周辺機器,,16300
201911220003-1,2019-11-22,C-000766,CANB13,1,349800,2019-12-01,,配達済み,衣笠 ゆみ,1983-11-12,女,大阪府,法人,Caps-X10,caps,ノートPC,Black,349800
201911220003-2,2019-11-22,C-000766,INNB5,3,479400,2019-12-03,,配達済み,衣笠 ゆみ,1983-11-12,女,大阪府,法人,Inter-Q5,Inter,ノートPC,Black,159800
201911220004-1,2019-11-22,C-001494,IKU,1,2831,2019-12-01,,配達済み,湯谷 誠,1982-11-11,男,東京都,個人,USBキーボード,キーボード,周辺機器,,2831
201911220005-1,2019-11-22,C-001543,VENB7,3,929400,2019-12-02,,配達済み,清水 大介,2003-11-15,男,愛知県,個人,Verge-U7,verge,ノートPC,Black,309800
201911220008-1,2019-11-22,C-002884,TADB5,1,124342,2019-12-03,,配達済み,野村 ひとみ,2004-03-31,女,宮城県,個人,Tablet-E3,Tab,タブレット,Black,124342
201911240000-1,2019-11-24,C-000151,INNB7,0,0,2019-12-04,,配達済み,三上 智子,1973-08-21,女,東京都,個人,Inter-Q5H,Inter,ノートPC,Black,181800
201911240003-1,2019-11-24,C-000793,PUNB3,7,691180,2019-12-05,,配達済み,藤田 学,1982-11-02,男,千葉県,法人,Puter-K2,puter,ノートPC,Black,98740
201911240005-1,2019-11-24,C-001292,TADB5,1,124342,2019-12-07,,配達済み,牛久保 美季,1988-04-20,女,北海道,個人,Tablet-E3,Tab,タブレット,Black,124342
201911240006-1,2019-11-24,C-002965,VENB7,1,309800,2019-12-05,,配達済み,菅原 明伸,1975-11-15,男,東京都,個人,Verge-U7,verge,ノートPC,Black,309800
201911250000-1,2019-11-25,C-001971,INNB3,3,380400,2019-12-07,,配達済み,横田 友宏,1981-12-05,男,栃木県,法人,Inter-V3,Inter,ノートPC,Black,126800
201911250003-1,2019-11-25,C-002157,ZEDB7,3,650700,2019-12-08,,配達済み,後藤 幸子,1977-03-07,女,北海道,法人,Zerace-L7,zerace,デスクトップ,Black,216900
201911250004-1,2019-11-25,C-003782,PUNW1,4,271200,2019-11-30,,配達済み,白岩 聡,1998-12-20,男,福岡県,法人,Puter-K1,puter,ノートPC,White,67800
201911260000-1,2019-11-26,C-002282,VENB3,0,0,2019-12-03,,配達済み,鈴木 敏郎,1995-09-20,男,大阪府,個人,Verge-U3,verge,ノートPC,Black,222800
201911270001-1,2019-11-27,C-000969,IKW,0,0,2019-12-08,,配達済み,松岡 達広,1987-11-08,男,神奈川県,個人,ワイヤレスキーボード,キーボード,周辺機器,,3781
201911270003-1,2019-11-27,C-001571,ZENB1,3,311400,2019-12-07,,配達済み,矢野 友美,1998-01-23,女,愛知県,法人,Zerace-J1,zerace,ノートPC,Black,103800
201911270005-1,2019-11-27,C-002781,CANB5,1,199800,2019-12-05,,配達済み,馬渡 洋二,1979-05-08,男,東京都,個人,Caps-A3P,caps,ノートPC,Black,199800
201911280002-1,2019-11-28,C-000473,CANB7,1,229900,2019-12-06,,配達済み,梶野 千穂,2006-11-09,女,東京都,個人,Caps-X5,caps,ノートPC,Black,229900
201911280003-1,2019-11-28,C-000712,VEDB1,6,1018800,2019-12-07,,配達済み,古川 ゆかり,1982-12-22,女,静岡県,法人,Verge-T1,verge,デスクトップ,Black,169800
201911280004-1,2019-11-28,C-000930,IMU,2,2460,2019-12-08,,配達済み,山田 麻衣,1988-08-08,女,神奈川県,法人,USBマウス,マウス,周辺機器,,1230
201911280005-1,2019-11-28,C-001113,PUNR3,2,197480,2019-12-05,,配達済み,下中 草太,1988-07-17,男,神奈川県,法人,Puter-K2,puter,ノートPC,Red,98740
201911280006-1,2019-11-28,C-001330,INNG3,1,136800,2019-12-08,,配達済み,宮本 篤,1974-11-12,男,千葉県,個人,Inter-V3,Inter,ノートPC,Gold,136800
201911280009-1,2019-11-28,C-001669,VENB7,3,929400,2019-12-09,,配達済み,永井 信彦,1976-07-24,男,東京都,個人,Verge-U7,verge,ノートPC,Black,309800
201911280013-1,2019-11-28,C-001911,CANB5,1,199800,2019-12-10,,配達済み,片山 一明,1979-02-10,男,愛知県,個人,Caps-A3P,caps,ノートPC,Black,199800
201911280014-1,2019-11-28,C-002182,ZENB5,2,347600,2019-12-10,,配達済み,佐藤 俊祐,2005-12-17,男,北海道,個人,Zerace-J5,zerace,ノートPC,Black,173800
201911280014-2,2019-11-28,C-002182,CANB11,1,289900,2019-12-07,,配達済み,佐藤 俊祐,2005-12-17,男,北海道,個人,Caps-X5PH,caps,ノートPC,Black,289900
201911280016-1,2019-11-28,C-002264,ID23,12,239760,2019-12-06,,配達済み,榊原 智美,1979-12-10,女,東京都,法人,Display-23,ディスプレイ,周辺機器,,19980
201911280018-1,2019-11-28,C-003337,VEDB7,4,915600,2019-12-09,,配達済み,蓼沼 歩,1997-03-20,男,東京都,法人,Verge-T7,verge,デスクトップ,Black,228900
201911280018-2,2019-11-28,C-003337,IMW,3,7611,2019-12-08,,配達済み,蓼沼 歩,1997-03-20,男,東京都,法人,ワイヤレスマウス,マウス,周辺機器,,2537
201911290000-1,2019-11-29,C-000176,ZEDB3,1,155800,2019-12-12,,配達済み,木皿 浩紀,1999-08-11,男,大阪府,個人,Zerace-L3,zerace,デスクトップ,Black,155800
201911290003-1,2019-11-29,C-000525,INDB7,0,0,2019-12-11,,配達済み,森本 恵美子,1973-11-05,女,茨城県,個人,Inter-W5H,Inter,デスクトップ,Black,184800
201911290003-2,2019-11-29,C-000525,INNG1,1,84800,2019-12-12,,配達済み,森本 恵美子,1973-11-05,女,茨城県,個人,Inter-V1,Inter,ノートPC,Gold,84800
201911290005-1,2019-11-29,C-000678,CADB3,1,174900,2019-12-08,,配達済み,木下 貴大,1991-12-30,男,東京都,個人,Caps-B3,caps,デスクトップ,Black,174900
201911290005-2,2019-11-29,C-000678,INNG7,1,191800,2019-12-07,,配達済み,木下 貴大,1991-12-30,男,東京都,個人,Inter-Q5H,Inter,ノートPC,Gold,191800
201911290007-1,2019-11-29,C-001085,PUNR1,0,0,2019-12-08,,配達済み,岩淵 貴子,2004-05-08,女,埼玉県,個人,Puter-K1,puter,ノートPC,Red,67800
201911290009-1,2019-11-29,C-002205,CADB7,4,939200,2019-12-08,,配達済み,西山 宏之,1998-09-28,男,大阪府,法人,Caps-XC5,caps,デスクトップ,Black,234800
201911290010-1,2019-11-29,C-002253,CADB13,1,434800,2019-12-07,,配達済み,今村 ゆうじ,2002-12-12,男,埼玉県,法人,Caps-XC10,caps,デスクトップ,Black,434800
201911290011-1,2019-11-29,C-002335,ZEDB5,2,357800,2019-12-11,,配達済み,安田 宗生,1972-12-12,男,北海道,法人,Zerace-L5,zerace,デスクトップ,Black,178900
201911290012-1,2019-11-29,C-002791,ZENB5,1,173800,2019-12-06,,配達済み,小林 美幸,1984-01-26,女,東京都,法人,Zerace-J5,zerace,ノートPC,Black,173800
201911290015-1,2019-11-29,C-003303,INNG5,8,1358400,2019-12-08,,配達済み,西山 美帆,1994-11-10,その他・不明,東京都,法人,Inter-Q5,Inter,ノートPC,Gold,169800
201911290016-1,2019-11-29,C-003589,PUNB1,0,0,2019-12-06,,配達済み,鈴木 健太郎,1991-09-04,男,三重県,個人,Puter-K1,puter,ノートPC,Black,67800
201911290019-1,2019-11-29,C-003697,ZENB1,1,103800,2019-12-05,,配達済み,中田 芙美子,1977-12-15,女,千葉県,個人,Zerace-J1,zerace,ノートPC,Black,103800
201911290023-1,2019-11-29,C-003724,INNB5,1,159800,2019-12-12,,配達済み,横井 将樹,1990-09-12,男,福井県,個人,Inter-Q5,Inter,ノートPC,Black,159800
201911290025-1,2019-11-29,C-003740,INNG9,1,229800,2019-12-11,,配達済み,荻島 正幸,1981-11-01,男,北海道,法人,Inter-Q5HP,Inter,ノートPC,Gold,229800
201911300001-1,2019-11-30,C-000649,VENB5,1,269800,2019-12-11,,配達済み,久富 花,2000-05-08,女,山形県,法人,Verge-U5,verge,ノートPC,Black,269800
201911300001-2,2019-11-30,C-000649,INNG5,6,1018800,2019-12-09,,配達済み,久富 花,2000-05-08,女,山形県,法人,Inter-Q5,Inter,ノートPC,Gold,169800
201911300002-1,2019-11-30,C-001177,CANB7,7,1609300,2019-12-10,,配達済み,松井 基之,1994-12-12,男,東京都,法人,Caps-X5,caps,ノートPC,Black,229900
201911300004-1,2019-11-30,C-003184,IMU,1,1230,2019-12-08,,配達済み,佐野 桂介,2003-02-27,男,東京都,個人,USBマウス,マウス,周辺機器,,1230
201912010004-1,2019-12-01,C-000558,PUNB3,1,98740,2019-12-10,,配達済み,木下 崇,1974-05-29,その他・不明,東京都,個人,Puter-K2,puter,ノートPC,Black,98740
201912010005-1,2019-12-01,C-000655,PUDB3,1,89940,2019-12-09,,配達済み,田中 舞子,2005-05-18,女,東京都,個人,Puter-M2,puter,デスクトップ,Black,89940
